training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
14.631763,-4.6236906,13.871072,0.011599146,3.6466155,0.7606918,-2.7739513,1.0,0.99956036,0.8544922,0.001237273,-22.415432,-22.438047,0.71922183,623.4975,6.2347374,2.4552166e-10,0.09959516,-0.093446,0.8764296,14.937104,-4.6521463,13.956439,0.02298144,12.587397,0.9806654,-12.344025,1.0,0.9987116,0.25195312,0.00920171,-22.364357,-22.37904,-7.3443027,7821.891,12.0978985,2.331817e-14,0.0036381351470947264,2448.2243552207947,555000
14.6228285,-4.625185,13.875555,0.012196952,3.786586,0.7472733,-2.8296156,1.0,0.9995842,0.87597656,0.001175224,-22.32018,-22.342829,0.8456693,133.04443,6.411152,6.738135e-08,0.08752929,-0.11717458,0.9823215,14.941749,-4.6548395,13.964518,0.024058664,12.471897,0.9772314,-12.18793,1.0,0.998744,0.24121094,0.009250086,-22.304089,-22.318604,-7.4553747,12166.142,19.219032,2.7926778e-14,0.003646204662322998,2466.4553821086884,560000
14.611072,-4.6234965,13.870489,0.011521543,3.7632573,0.74058264,-2.7870035,1.0,0.9995136,0.83691406,0.0012836668,-22.248117,-22.270586,0.73798895,103.41432,5.8731055,1.1325853e-06,0.11144397,-0.0902483,0.918342,14.937828,-4.6513786,13.954136,0.022674328,12.567553,0.98369247,-12.362608,1.0,0.9988003,0.25,0.00908558,-22.243195,-22.257647,-7.4593725,5146.637,10.320955,3.3422e-14,0.003637466382980347,2484.6427183151245,565000
14.609448,-4.6267567,13.88027,0.012825641,3.4301527,0.7291786,-2.5011947,1.0,0.9995842,0.87402344,0.0011296864,-22.312206,-22.334814,0.8171158,432.1461,6.380149,1.5980987e-08,0.08421165,-0.115599975,0.9801415,14.953195,-4.656297,13.968891,0.024641799,12.496446,0.98430383,-12.300301,1.0,0.99879265,0.2763672,0.0087367315,-22.253262,-22.268064,-7.11053,1988.0018,5.888245,2.2660972e-13,0.003646437406539917,2502.874908924103,570000
14.615537,-4.623481,13.870441,0.011515225,3.4576178,0.7450949,-2.576254,1.0,0.9995632,0.8623047,0.001175113,-22.380154,-22.402756,0.73929536,185.41573,5.6975374,2.2437825e-05,0.068942696,-0.11360803,0.960601,14.943875,-4.6526995,13.958098,0.02320276,12.645885,0.9857773,-12.466028,1.0,0.9987869,0.2548828,0.008957676,-22.316261,-22.33095,-7.2900486,6296.9937,11.573815,4.1781767e-14,0.0036465786457061766,2521.1078078746796,575000
14.635024,-4.624052,13.872155,0.011743741,3.7738667,0.7628687,-2.8789656,1.0,0.9996004,0.8613281,0.0011338746,-22.49453,-22.51735,0.85016525,214.6652,6.1251583,3.708791e-06,0.081054606,-0.08476417,0.97133714,14.93359,-4.6509132,13.952741,0.022488438,12.189291,0.9808493,-11.955858,1.0,0.9987955,0.265625,0.0087430775,-22.47433,-22.489452,-7.006865,4770.959,9.56819,6.1872496e-15,0.0036393418312072752,2539.304520368576,580000
14.601027,-4.622797,13.868391,0.011241718,3.4896183,0.7326357,-2.5566196,1.0,0.9995489,0.84277344,0.0012616704,-22.321486,-22.343998,0.70851904,606.41644,6.2309804,5.007393e-09,0.09697411,-0.06989573,0.930786,14.922371,-4.6478558,13.943566,0.021265185,12.341338,0.9788046,-12.07976,1.0,0.9987755,0.24609375,0.009260675,-22.34939,-22.363821,-7.584762,1392.2854,7.9569063,1.0358769e-14,0.003648161029815674,2557.545330286026,585000
14.619257,-4.624668,13.874004,0.011990153,3.4705055,0.74525297,-2.5864053,1.0,0.99958897,0.8623047,0.0011865213,-22.2673,-22.289772,0.72138417,204.14226,5.86967,5.220688e-07,0.096430905,-0.12530208,1.0438324,14.946962,-4.654308,13.962923,0.02384609,12.431208,0.984039,-12.232794,1.0,0.99883366,0.26171875,0.0092026815,-22.420094,-22.434439,-7.7456355,3723.0967,13.555686,1.6504942e-13,0.003638417148590088,2575.7374198436737,590000
14.6341095,-4.623836,13.871508,0.0116574345,3.685916,0.7626018,-2.8108869,1.0,0.9995527,0.8408203,0.0012441776,-22.130165,-22.152536,0.7572037,404.89346,6.176692,1.7364823e-10,0.12833197,-0.13637815,1.0281187,14.988045,-4.6686516,14.005954,0.02958352,12.447239,0.9820905,-12.224316,1.0,0.9987583,0.26367188,0.009238875,-22.25144,-22.265738,-7.6264176,1329.3105,5.793557,3.4366008e-13,0.0036433693885803225,2593.9542717933655,595000
14.61535,-4.6231384,13.869415,0.011378376,3.5659766,0.7459342,-2.6599846,1.0,0.9995823,0.86621094,0.0011693406,-22.320864,-22.343405,0.73900354,214.10744,5.820853,6.135479e-09,0.2035457,-0.066216804,1.0655859,14.96529,-4.6594152,13.978246,0.025889045,12.631277,0.98704416,-12.467629,1.0,0.998744,0.22949219,0.009390574,-22.361145,-22.375433,-7.745321,1468.9619,6.8686495,9.922549e-14,0.00364583477973938,2612.183450937271,600000
14.625472,-4.622857,13.868569,0.011265646,3.5033088,0.75690264,-2.6516645,1.0,0.99956703,0.86328125,0.001196212,-22.353241,-22.37576,0.68457294,140.87569,5.551198,4.4294584e-06,0.19884181,-0.1311661,1.1495973,14.994827,-4.6701136,14.010341,0.030168315,12.483553,0.98448664,-12.289892,1.0,0.99879265,0.23828125,0.008958627,-22.45035,-22.46503,-7.4312105,6178.3735,10.2266655,2.5381978e-14,0.01748960041999817,2699.631458044052,605000
14.577345,-4.621745,13.865235,0.010821036,3.2725577,0.71210957,-2.3304205,1.0,0.99958324,0.86035156,0.0011144723,-22.412895,-22.435633,0.84716487,284.4443,5.91113,2.29383e-06,0.05455192,-0.09826576,1.0298638,14.943966,-4.6525083,13.957525,0.023126293,12.580335,0.98644096,-12.409759,1.0,0.9987984,0.2734375,0.008871765,-22.297844,-22.312424,-7.38588,1614.6835,6.5930233,1.4897924e-13,0.003632636785507202,2717.7946469783783,610000
14.64084,-4.623002,13.869007,0.011323894,3.6808407,0.7718327,-2.8409941,1.0,0.9995575,0.8691406,0.0011881047,-22.418694,-22.441257,0.6654627,375.67892,5.438683,5.533054e-06,0.085064635,-0.110808246,0.9913309,14.948669,-4.6553802,13.966141,0.024275025,12.760279,0.9825283,-12.537336,1.0,0.9987526,0.24511719,0.0091840075,-22.367498,-22.382038,-7.4941387,3251.4985,7.370825,6.894393e-14,0.0036318053245544433,2735.953677177429,615000
14.625292,-4.6227436,13.868232,0.011220472,3.649312,0.7570604,-2.7627504,1.0,0.9995575,0.84472656,0.0011961893,-22.363283,-22.38588,0.7529828,147.02028,5.926899,2.932698e-06,0.09300655,-0.10465097,0.8742867,14.953687,-4.6556845,13.967052,0.024396624,12.22491,0.9866343,-12.061516,1.0,0.99875546,0.25097656,0.008906494,-22.407654,-22.42248,-7.2402215,780.08716,5.2430887,3.1511354e-14,0.003637459897994995,2754.1409821510315,620000
14.61582,-4.624172,13.872517,0.011791808,3.483621,0.7433034,-2.589388,1.0,0.9995556,0.8564453,0.0011915916,-22.532536,-22.55531,0.7661467,343.69025,6.2466507,1.372434e-07,0.09142821,-0.11820089,0.9541984,14.957533,-4.6573696,13.97211,0.025070885,12.925615,0.98542327,-12.737204,1.0,0.9988117,0.25976562,0.009160209,-22.585587,-22.600195,-7.642209,2931.786,8.534796,1.1315643e-13,0.003639106369018555,2772.33651804924,625000
14.59289,-4.6229544,13.868862,0.011304612,3.6469526,0.72402805,-2.6404967,1.0,0.9995985,0.8642578,0.0011656417,-22.389927,-22.412697,0.90611374,100.98708,6.5837374,3.1451946e-06,0.11247747,-0.14519016,0.9222228,14.9355755,-4.65195,13.955849,0.022902759,12.517519,0.97972655,-12.263746,1.0,0.99870014,0.25976562,0.009217487,-22.378757,-22.39353,-7.265519,4833.177,14.71343,8.7147095e-15,0.003641466522216797,2790.543854236603,630000
14.609142,-4.6232395,13.869718,0.011418687,3.5118203,0.739425,-2.5967286,1.0,0.99952793,0.8408203,0.0012168634,-22.492025,-22.514843,0.8512517,533.1411,6.902829,2.877021e-05,0.13023521,-0.09293349,0.94462085,14.948454,-4.6554136,13.966242,0.024288539,12.845345,0.98221207,-12.616854,1.0,0.99874973,0.25585938,0.009296931,-22.365505,-22.37992,-7.620722,475.866,3.9075298,2.6230892e-13,0.003644264030456543,2808.7651782035828,635000
14.641634,-4.6241407,13.872421,0.011779118,3.843504,0.7692129,-2.9564736,1.0,0.9995794,0.8544922,0.0011784108,-22.3432,-22.365747,0.7233999,230.99635,5.893879,1.6839912e-06,0.06972138,-0.08699438,0.93538475,14.939341,-4.6513057,13.953917,0.02264515,12.823465,0.98542356,-12.636545,1.0,0.9987707,0.25878906,0.008987304,-22.473976,-22.488852,-7.2548256,4761.0596,9.275546,2.7154938e-15,0.003642348384857178,2826.9769237041473,640000
14.665064,-4.625143,13.875428,0.0121800825,3.8447583,0.78963584,-3.0359597,1.0,0.9995518,0.85058594,0.0012174959,-22.501728,-22.524292,0.58251053,89.528786,4.9585238,3.7706933e-08,0.10515923,-0.08954235,1.1022365,15.023179,-4.6795573,14.0386715,0.03394587,12.588497,0.9845076,-12.393473,1.0,0.99875355,0.26367188,0.009523422,-22.640299,-22.654589,-8.02416,2861.07,6.566307,3.5182903e-14,0.00363900351524353,2845.171944618225,645000
14.590401,-4.6227856,13.868358,0.011237323,3.6109955,0.72204345,-2.6072962,1.0,0.9995785,0.8544922,0.0011971405,-22.493767,-22.516573,0.8393935,566.965,6.687023,3.3717097e-07,0.080170825,-0.083916724,0.8160806,14.948386,-4.655895,13.967685,0.024480997,12.695984,0.98070186,-12.450976,1.0,0.99878216,0.27148438,0.008940552,-22.563599,-22.578674,-7.141982,925.073,6.7957745,6.4631575e-14,0.0036427818298339844,2863.385859966278,650000
14.638368,-4.6233387,13.870016,0.011458398,3.5858583,0.7683514,-2.7552,1.0,0.9995985,0.8623047,0.0011664144,-22.548592,-22.571293,0.67551124,121.35236,5.4128957,2.4215487e-07,0.08503586,-0.097728394,0.8994655,14.956564,-4.6580143,13.974044,0.02532879,12.594165,0.98251975,-12.374017,1.0,0.9988308,0.26367188,0.008852087,-22.61737,-22.632301,-7.3418694,20192.623,18.383207,7.286005e-13,0.0036427318572998047,2881.599527359009,655000
14.638218,-4.6239963,13.871987,0.011721346,3.6806157,0.7662307,-2.8202014,1.0,0.9995718,0.859375,0.0012083151,-22.68205,-22.704903,0.69408697,224.14058,5.8764424,1.1937236e-09,0.2303738,-0.090862,1.1821945,15.027789,-4.6810627,14.043187,0.03454793,12.486197,0.98460203,-12.293936,1.0,0.9987993,0.24707031,0.00914068,-22.627523,-22.642267,-7.5455832,8370.539,11.155416,5.98913e-14,0.003642175531387329,2899.8104088306427,660000
14.606147,-4.620766,13.862299,0.010429486,3.4819555,0.7438477,-2.5900455,1.0,0.999588,0.8535156,0.0011329402,-22.575726,-22.59859,0.8146666,317.72876,6.6226344,3.883343e-09,0.077740945,-0.18706003,1.0179094,14.950484,-4.656011,13.968033,0.024527404,12.652204,0.9824513,-12.430176,1.0,0.9987564,0.24804688,0.009104935,-22.588455,-22.603163,-7.541444,2123.6965,7.3283696,2.423445e-13,0.003737514925003052,2918.497986793518,665000
14.645352,-4.6230364,13.869108,0.011337337,3.6670358,0.7762446,-2.8465176,1.0,0.9995909,0.8564453,0.0011523402,-22.564816,-22.58767,0.813233,205.34625,6.114958,3.776701e-09,0.13344005,-0.07152773,0.9537878,14.938932,-4.653636,13.960908,0.02357728,12.474273,0.9780246,-12.200146,1.0,0.9987669,0.23632812,0.009223923,-22.594452,-22.609121,-7.5899334,4085.0227,9.441021,1.0740156e-13,0.0037538144588470457,2937.2670624256134,670000
14.583693,-4.62199,13.8659725,0.0109192375,3.2387662,0.71772027,-2.3245287,1.0,0.99959946,0.8671875,0.001105398,-22.599178,-22.622152,0.9018263,237.86925,6.5413494,3.0314586e-06,0.08790166,-0.08786838,0.90298164,14.9677305,-4.662375,13.987125,0.027072972,12.495601,0.98060495,-12.253248,1.0,0.99880695,0.27246094,0.009027684,-22.286045,-22.300611,-7.384246,7618.585,13.686933,4.5232066e-13,0.00373639178276062,2955.9490265846252,675000
14.627715,-4.625092,13.875276,0.012159678,3.5407152,0.7524392,-2.6641736,1.0,0.9995651,0.86621094,0.0012138186,-22.52323,-22.546011,0.78044015,300.06482,6.5951924,8.7870795e-08,0.11974722,-0.067645736,1.029029,14.936677,-4.6503572,13.951072,0.022265919,12.829502,0.985605,-12.644822,1.0,0.9987812,0.25195312,0.009244103,-22.565376,-22.579992,-7.614043,18375.496,14.859913,3.2747337e-13,0.0036727068424224855,2974.312564134598,680000
14.622141,-4.623825,13.871475,0.011653101,3.5448256,0.7506661,-2.6609812,1.0,0.9995613,0.86035156,0.0011358222,-22.567638,-22.590572,0.8923187,269.55493,6.1764355,4.5694087e-05,0.124636136,-0.069653854,0.97032416,14.97524,-4.664176,13.992527,0.027793294,12.742301,0.982713,-12.522026,1.0,0.99877167,0.26660156,0.009057946,-22.610123,-22.62489,-7.506674,1292.085,4.445261,9.136252e-14,0.003648723554611206,2992.556186437607,685000
14.625781,-4.621954,13.865862,0.0109045,3.5081167,0.75991935,-2.6658864,1.0,0.9995785,0.8769531,0.001127992,-22.616955,-22.639769,0.71869045,93.58292,5.191394,8.863103e-06,0.08221136,-0.08852264,0.96518576,14.944667,-4.6527953,13.958385,0.023241002,12.65354,0.9862815,-12.479954,1.0,0.99878407,0.23828125,0.009312443,-22.518389,-22.53279,-7.7871246,5376.5273,9.397668,1.5744276e-15,0.0037037707805633543,3011.0750439167023,690000
14.617842,-4.623417,13.87025,0.011489623,3.6648178,0.7475917,-2.739788,1.0,0.9995775,0.8720703,0.0011671952,-22.536572,-22.559402,0.8205769,273.72345,6.4295163,3.6381453e-10,0.18741588,-0.08944392,1.0410017,14.978682,-4.6640673,13.992202,0.027749866,12.825737,0.98647964,-12.652329,1.0,0.9987488,0.23730469,0.009405207,-22.514933,-22.529373,-7.741369,5928.2974,12.867687,1.6158949e-15,0.003706016683578491,3029.6051318645477,695000
14.608497,-4.623063,13.869189,0.011348206,3.4000235,0.7393073,-2.5136628,1.0,0.9995966,0.87597656,0.0011255033,-22.56548,-22.58821,0.68623805,358.74515,5.900829,5.049984e-07,0.079409316,-0.09287983,1.0098472,14.977764,-4.664065,13.992195,0.027748918,13.037691,0.9855686,-12.849539,1.0,0.99878407,0.2578125,0.009177546,-22.733782,-22.748547,-7.626998,13236.736,15.353765,7.3138685e-16,0.0037179293632507325,3048.1947827339172,700000
14.658496,-4.6237264,13.871178,0.011613389,3.9661713,0.78731793,-3.1226385,1.0,0.999609,0.8730469,0.0011071027,-22.498573,-22.521448,0.9027753,304.44492,6.591014,1.3451786e-06,0.06928512,-0.20067611,1.105162,14.96872,-4.6626377,13.987913,0.027178043,12.548922,0.9808073,-12.308075,1.0,0.9987469,0.25195312,0.009357089,-22.615131,-22.629705,-7.7038555,7924.1455,17.855099,1.691359e-14,0.018124796628952028,3138.8187704086304,705000
14.629934,-4.622519,13.867556,0.011130499,3.4900496,0.76237833,-2.660739,1.0,0.99958324,0.87109375,0.0011071807,-22.44786,-22.470673,0.8863908,14431.704,12.856777,5.0373937e-06,0.15372714,-0.13000885,1.0283803,14.96669,-4.6611967,13.983591,0.026601687,12.52363,0.9830994,-12.311974,1.0,0.9987898,0.26367188,0.009238191,-22.555714,-22.57035,-7.582699,3087.7832,8.018034,2.0111374e-14,0.0037085560321807863,3157.3615550994873,710000
14.597956,-4.6242857,13.872856,0.011837226,3.5957055,0.72509974,-2.607246,1.0,0.9995756,0.86328125,0.0011494737,-22.607704,-22.630587,0.80116254,176.96474,5.7877474,9.697303e-09,0.054507572,-0.07948332,0.87358135,14.956241,-4.658977,13.976931,0.025713742,12.479453,0.97931,-12.221254,1.0,0.9987583,0.23046875,0.00936318,-22.518877,-22.533333,-7.7294827,1631.4064,7.698544,1.8673065e-14,0.00371701545715332,3175.9466366767883,715000
14.630042,-4.6238236,13.871471,0.011652454,3.636104,0.7585708,-2.758243,1.0,0.9995756,0.8828125,0.0011448493,-22.568413,-22.591246,0.78720176,755.2296,6.017829,5.6385793e-06,0.14453349,-0.12686834,0.9950606,14.969828,-4.6607146,13.982143,0.02640886,12.885802,0.9876838,-12.727098,1.0,0.9988098,0.22070312,0.009406704,-22.65506,-22.669424,-7.9634595,5085.896,8.826904,2.4637143e-12,0.003724971628189087,3194.5714988708496,720000
14.598684,-4.6243033,13.87291,0.011844205,3.35784,0.7257747,-2.437036,1.0,0.9995861,0.87597656,0.0011250104,-22.574663,-22.597519,0.80746627,475.87918,6.3376613,6.3570366e-10,0.07942817,-0.085038066,0.9746345,14.92616,-4.6477194,13.94316,0.021210993,12.786623,0.9829999,-12.56925,1.0,0.9987564,0.26464844,0.009237522,-22.589312,-22.603937,-7.6283426,981.7873,5.7536902,3.7866654e-15,0.003740943241119385,3213.276218652725,725000
14.5631695,-4.6228304,13.86849,0.011254984,3.3542352,0.69467956,-2.3301191,1.0,0.9995966,0.8535156,0.0011583134,-22.689611,-22.712635,0.8630227,351.11993,6.230221,1.1881793e-06,0.084928066,-0.09582606,0.79298997,14.930107,-4.6490545,13.947165,0.02174491,12.948,0.9829425,-12.72714,1.0,0.9988098,0.2529297,0.009109175,-22.593195,-22.60792,-7.528787,8052.625,15.848737,3.046036e-13,0.003773498821258545,3232.1437163352966,730000
14.620874,-4.624645,13.873936,0.011980951,3.499723,0.74693835,-2.614078,1.0,0.9995775,0.8544922,0.001143821,-22.530508,-22.55337,0.8575022,182.36703,6.094389,2.7623391e-06,0.11539426,-0.108595565,1.1319413,14.941817,-4.652339,13.957018,0.023058621,12.597761,0.98479974,-12.406273,1.0,0.99873734,0.23632812,0.009588938,-22.60978,-22.624037,-8.023891,850.298,4.7161446,4.0959746e-13,0.003792379426956177,3251.1056184768677,735000
14.623457,-4.6230044,13.869014,0.011324777,3.6260645,0.7544431,-2.73566,1.0,0.99958706,0.86621094,0.0011101577,-22.568829,-22.591738,0.8642448,476.5545,6.3792586,7.2617995e-06,0.08655911,-0.07414238,0.9194202,14.940496,-4.652626,13.957878,0.023173302,12.48696,0.98261833,-12.2699175,1.0,0.998786,0.2734375,0.009073336,-22.518818,-22.53359,-7.404851,15817.722,19.67659,1.0978788e-15,0.003782919216156006,3270.020217895508,740000
14.626694,-4.6247673,13.874303,0.012029986,3.5805192,0.7523907,-2.69395,1.0,0.99958134,0.86328125,0.0011515035,-22.64124,-22.664093,0.7395127,314.41846,5.978645,1.8533983e-05,0.17137963,-0.1488596,1.2123735,14.944752,-4.653233,13.959699,0.023416145,12.987935,0.9850528,-12.793802,1.0,0.99880886,0.25683594,0.009277511,-22.741123,-22.75568,-7.8493786,778.9093,3.928917,1.2201568e-13,0.0037782421112060546,3288.911431312561,745000
14.607908,-4.6224403,13.867321,0.011099063,3.4754338,0.7405868,-2.5738611,1.0,0.9995823,0.8535156,0.0011489183,-22.555645,-22.57845,0.7724955,307.62466,5.6898236,1.6086704e-05,0.12782845,-0.10611857,1.0153596,14.94996,-4.6563654,13.969096,0.02466909,12.631365,0.98086363,-12.3896475,1.0,0.99878025,0.25,0.009139365,-22.600996,-22.615751,-7.5069323,3135.6462,7.5442257,3.818605e-16,0.004045690345764161,3309.139888048172,750000
14.605939,-4.6237926,13.871379,0.0116401035,3.5684052,0.7345603,-2.6212094,1.0,0.99956894,0.8613281,0.0011719794,-22.50475,-22.52752,0.79224813,397.45462,6.015259,4.598045e-05,0.10796593,-0.13046412,1.0326221,14.937888,-4.651713,13.955138,0.022808043,12.731135,0.9827499,-12.511523,1.0,0.9987993,0.24902344,0.009118788,-22.75459,-22.769384,-7.6194334,2255.6238,7.1385303,4.5769565e-15,0.004199997663497925,3330.139878988266,755000
14.621547,-4.623539,13.870617,0.011538564,3.583798,0.7509299,-2.6911817,1.0,0.9995928,0.8730469,0.0011078775,-22.677254,-22.700157,0.7527438,463.18164,5.850775,5.91893e-05,0.093769796,-0.11512934,0.98317564,14.969252,-4.662735,13.988206,0.027217073,13.035615,0.9810453,-12.78853,1.0,0.99876404,0.24511719,0.0093497895,-22.72511,-22.739756,-7.741739,4583.0605,9.292536,4.5222896e-14,0.0042099884033203125,3351.189824819565,760000
14.634205,-4.622749,13.868246,0.011222504,3.6328387,0.76595885,-2.7826056,1.0,0.99953556,0.8496094,0.0012142805,-22.635868,-22.658587,0.6066524,211.44478,5.296118,1.5010915e-08,0.12623206,-0.0978732,1.1040106,14.93435,-4.6515946,13.954784,0.022760952,12.555981,0.9795659,-12.299412,1.0,0.9988251,0.2607422,0.009203249,-22.54624,-22.560762,-7.688498,7150.756,10.066201,1.5633842e-13,0.004220634412765503,3372.293001651764,765000
14.626696,-4.622222,13.866666,0.011011741,3.3480039,0.7600296,-2.5445828,1.0,0.9995537,0.8671875,0.0011340851,-22.776163,-22.799162,0.7515663,250.58412,5.544935,8.29691e-07,0.26936638,-0.12125179,1.2657924,14.967568,-4.6621704,13.98651,0.026991013,12.392918,0.9810581,-12.158174,1.0,0.9987831,0.2578125,0.009062564,-22.688236,-22.703085,-7.497221,3306.0518,7.7846932,2.1294622e-14,0.004222864532470703,3393.4073326587677,770000
14.632012,-4.623521,13.8705635,0.011531401,3.4937286,0.7614487,-2.6602957,1.0,0.9995737,0.86328125,0.0011328117,-22.724384,-22.747358,0.77549875,1444.3953,6.4416194,5.6390716e-05,0.1055833,-0.194253,1.1057439,14.940033,-4.651773,13.955318,0.022832084,12.952106,0.9847146,-12.754129,1.0,0.99880314,0.25976562,0.0089724995,-22.765284,-22.78021,-7.494935,10946.37,12.415603,3.1232514e-14,0.004206685972213745,3414.440767288208,775000
14.580377,-4.6225233,13.867571,0.011132344,3.4061341,0.7128057,-2.4279125,1.0,0.9995785,0.8652344,0.0012050357,-22.5972,-22.620054,0.7819334,159.18141,6.189026,2.4746171e-08,0.18740514,-0.1280716,1.2456621,14.978508,-4.665762,13.997286,0.02842766,12.910313,0.9812223,-12.667888,1.0,0.99871635,0.24707031,0.009567,-22.731724,-22.746283,-7.838502,1340.9093,8.2354145,9.347593e-15,0.0042047286510467526,3435.4644162654877,780000
14.630403,-4.624213,13.87264,0.0118083535,3.6940153,0.7577628,-2.799188,1.0,0.99958134,0.8691406,0.0011180959,-22.686958,-22.709936,0.8200879,298.64938,6.163878,3.0471816e-07,0.07531841,-0.12062757,0.9269239,14.933773,-4.649926,13.9497795,0.02209346,12.978734,0.9839932,-12.770987,1.0,0.9988556,0.25976562,0.008779228,-22.61908,-22.634089,-7.265373,5288.036,6.7591953,9.548982e-13,0.0042175655364990235,3456.5522532463074,785000
